1575233533,680.000
1575233638,685.000000
1575233745,706.500
1575233853,706.000000
1575233965,676.000
1575234072,668.000000
1575234180,674.000000
1575234287,680.000
1575234394,678.500
1575234503,671.500
1575234611,682.000
1575234719,672.000000
1575234826,670.000
1575234936,675.000
1575235046,683.500
1575235157,678.000
1575235266,670.000
1575235376,673.500
1575235486,674.000
1575235597,669.000
1575235708,669.000
1575235815,681.000
1575235924,679.500
1575236031,674.000
1575236139,663.000000
1575236244,673.000000
1575236353,670.000000
1575236461,686.500
1575236569,681.500
1575236676,684.000
1575236789,668.500
1575236897,667.500
1575237001,666.000000
1575237105,671.000000
1575237209,666.000000
1575237316,676.000000
1575237422,673.500
1575237529,668.000000
1575237635,676.000000
1575237743,671.000000
1575237851,683.000000
1575237960,670.500
1575238063,663.000000
1575238166,661.000000
1575238275,676.000
1575238379,659.000000
1575238485,667.000000
1575238593,668.000000
