1573603801,
1573607401,
1573611001,
1573614601,
1573618201,
1573621801,
1573625401,
1573629001,
1573632601,
1573636201,
1573639801,
1573643401,
1573647001,
1573650601,
1573654201,
1573657801,
1573661401,
1573665001,
1573690201,66162336.172
1573693801,66136010.853
1573697401,66116870.062
1573701001,66139498.556
1573704601,66145900.509
1573708201,66135000.040
1573711801,66131583.611
1573715401,66140576.089
1573719001,66175356.074
1573722601,66132696.457
1573726201,66148871.852
1573729801,66142296.190
1573733401,66142271.304
1573737001,66157971.233
1573740601,66129626.449
1573744201,66136779.143
1573747801,66141427.076
1573751401,66133757.404
1573755001,66160187.756
1573758601,66223109.881
1573762201,66123711.187
1573765801,66170577.571
1573769401,66164402.245
1573773001,66137853.232
1573776601,66142304.976
1573780201,66177246.039
1573783801,66160838.524
1573787401,66124911.082
1573791001,66158316.043
1573794601,66134917.380
1573798201,66154431.950
1573801801,66141016.110
1573805401,66158156.479
1573809001,66148601.540
1573812601,66167732.855
1573816201,66158587.020
1573819801,66209321.801
1573823401,66148328.861
1573827001,66200472.109
1573830601,66144696.536
1573834201,66205284.402
1573837801,66173292.171
1573841401,66168063.748
1573845001,66179898.147
1573848601,66173775.426
1573852201,66177212.183
1573855801,66173178.860
1573859401,66195479.835
