1573690801,700.000000
1573694401,713.000000
1573698001,716.000000
1573701601,721.000000
1573705201,714.000000
1573708801,712.000000
1573712401,722.000000
1573716001,649.000000
1573719601,700.000000
1573723201,213.000000
1573726801,596.000000
1573730401,678.000000
1573734001,681.000000
1573737601,476.000000
1573741201,651.000000
1573744801,665.000000
1573748401,611.000000
1573752001,595.000000
1573755601,718.000000
1573759201,709.000000
1573762801,643.000000
1573766401,684.000000
1573770001,722.000000
1573773601,704.000000
1573777201,704.000000
1573780801,659.000000
1573784401,694.000000
1573788001,701.000000
1573791601,716.000000
1573795201,721.000000
1573798801,700.000000
1573802401,719.000000
1573806001,722.000000
1573809601,721.000000
1573813201,713.000000
1573816801,554.000000
1573820401,711.000000
1573824001,718.000000
1573827601,712.000000
1573831201,721.000000
1573834801,722.000000
1573838401,721.000000
1573842001,718.000000
1573845601,713.000000
1573849201,718.000000
1573852801,688.000000
1573856401,715.000000
1573860001,710.000000
