5784065,13.277296,52.497201
6733826,13.365121,52.493362
5784065,13.294346,52.498734
5784065,13.312507,52.491793
6733826,13.343386,52.505657
6733826,13.340149,52.501945
6733826,13.343857,52.498581
5184513,13.325958,52.440491
6733826,13.351821899414,52.48649597168
5784065,13.322296,52.493362
6733826,13.327102661133,52.504348754883
5784065,13.29277,52.456741
5784065,13.314215,52.491461
5784065,13.27766418457,52.505722045898
6733826,13.34358215332,52.531814575195
5784065,13.316574,52.466812
5784065,13.276290893555,52.502975463867
6733826,13.333969116211,52.504348754883
5184513,13.346405,52.459335
6733826,13.350448608398,52.48649597168
5784065,13.301010131836,52.516708374023
6733826,13.354568481445,52.496109008789
5784065,13.272171020508,52.501602172852
6733826,13.369674682617,52.485122680664
6733826,13.340836,52.466927
5855490,13.590774536133,52.468643188477
2951170,13.51936340332,52.472763061523
2951170,13.548202514648,52.427444458008
6733826,13.327102661133,52.540054321289
5855490,13.566055297852,52.518081665039
2951170,13.561935,52.476196
3587597,13.457565307617,52.505722045898
3587597,13.47541809082,52.502975463867
3587597,13.504257202148,52.563400268555
2951170,13.549451,52.427694
3587597,13.482284545898,52.533187866211
3587597,13.470688,52.47963
26897408,13.457565,52.557907
2951170,13.522109985352,52.435684204102
3587597,13.47541809082,52.485122680664
3587597,13.469009,52.531815
3587597,13.460311889648,52.493362426758
3587597,13.46305847168,52.494735717773
2951170,13.524762,52.497269
3587597,13.464431762695,52.496109008789
26897408,13.505630493164,52.619705200195
3587597,13.457565307617,52.481002807617
3587597,13.489151000977,52.512588500977
2951170,13.529148,52.492504
5855490,13.62922668457,52.53044128418
5855490,13.534936,52.569086
2951170,13.574295043945,52.397232055664
3587597,13.456192016602,52.487869262695
3587597,13.503113,52.554245
5855490,13.545455932617,52.560653686523
5855490,13.612747192383,52.533187866211
5855490,13.590774536133,52.537307739258
3587597,13.512497,52.526836
3587597,13.487777709961,52.518081665039
2951170,13.57292175293,52.452163696289
2951170,13.527603149414,52.467269897461
5855490,13.633346557617,52.475509643555
3587597,13.50174,52.577133
3587597,13.508377075195,52.500228881836
3587597,13.494186,52.567062
5855490,13.588027954102,52.468643188477
5855490,13.534469604492,52.582626342773
5855490,13.626480102539,52.448043823242
5855490,13.568801879883,52.479629516602
3587597,13.498764038086,52.527694702148
2951170,13.50700378418,52.449417114258
3587597,13.501082,52.567434
26897408,13.504715,52.593269
5855490,13.57687,52.485466
2951170,13.523483,52.497881
5855490,13.582535,52.492676
3587597,13.478164672852,52.487869262695
5855490,13.522873,52.560806
5855490,13.55131,52.523286
5855490,13.586311,52.544174
5855490,13.559188842773,52.537307739258
5855490,13.74733,52.44873
5855490,13.522553,52.504216
2951170,13.588027954102,52.453536987305
3587597,13.454818725586,52.482376098633
5855490,13.601761,52.54509
5855490,13.532291,52.496796
5855490,13.60696,52.530441
3587597,13.493270874023,52.559280395508
5855490,13.633346557617,52.446670532227
26897408,13.467178,52.55722
3587597,13.507004,52.527008
2951170,13.535558,52.483853
5855490,13.553009,52.500916
5855490,13.525543,52.56752
5855490,13.593521118164,52.529067993164
3587597,13.482283,52.534103
2951170,13.581161499023,52.457656860352
3587597,13.478508,52.52512
3587597,13.496017456055,52.567520141602
5855490,13.516616821289,52.568893432617
5855490,13.564682006836,52.522201538086
6733826,13.347702026367,52.501602172852
3587597,13.479855,52.470862
3587597,13.486404418945,52.537307739258
5855490,13.60725402832,52.54280090332
3587597,13.507309,52.508545
6733826,13.342208862305,52.494735717773
5855490,13.603821,52.545548
5855490,13.589401,52.486496
5855490,13.539784,52.530322
3587597,13.517303,52.525635
5855490,13.528519,52.551041
5855490,13.565316,52.541692
2951170,13.530693,52.492332
26897408,13.47873,52.57164
3587597,13.469925,52.546097
5855490,13.529663,52.510234
5855490,13.597640991211,52.527694702148
2951170,13.534066,52.485688
2951170,13.544716,52.452375
2951170,13.517075,52.489014
5855490,13.527397,52.510117
3587597,13.512344,52.495956
5855490,13.592147827148,52.537307739258
5855490,13.699264526367,52.435684204102
2951170,13.520736694336,52.474136352539
5855490,13.517715,52.575485
5855490,13.550434,52.488041
3587597,13.505630493164,52.524948120117
5855490,13.591995,52.529984
5855490,13.519501,52.56395
5855490,13.678665161133,52.467269897461
5855490,13.56926,52.485123
5855490,13.616592,52.497482
5855490,13.670425415039,52.446670532227
5855490,13.574638,52.493362
5855490,13.602585,52.527145
2951170,13.552322,52.452713
3587597,13.497391,52.569351
5855490,13.542709350586,52.566146850586
3587597,13.509064,52.56958
5855490,13.560562133789,52.566146850586
5855490,13.593521118164,52.540054321289
3587597,13.49739074707,52.501602172852
3587597,13.480911,52.525073
5855490,13.531723022461,52.545547485352
5855490,13.571548461914,52.529067993164
2951170,13.545455932617,52.456283569336
3587597,13.500137329102,52.535934448242
3587597,13.479537963867,52.555160522461
5855490,13.653945922852,52.452163696289
3587597,13.502541,52.517738
3587597,13.484482,52.503525
3587597,13.48503112793,52.500228881836
3587597,13.5072,52.512589
5855490,13.582534790039,52.534561157227
3587597,13.506317,52.520828
5855490,13.592148,52.467957
5855490,13.567428588867,52.549667358398
3587597,13.50700378418,52.551040649414
5855490,13.523483276367,52.567520141602
3587597,13.467178344727,52.479629516602
5855490,13.566055297852,52.490615844727
5855490,13.612355,52.490812
5855490,13.667678833008,52.448043823242
26897408,13.476184,52.566084
2951170,13.535842895508,52.426071166992
26897408,13.485771,52.572802
3587597,13.502884,52.563545
3587597,13.461685180664,52.471389770508
5855490,13.558273,52.562027
5855490,13.520713,52.563473
26897408,13.500137,52.597961
3587597,13.51593,52.536621
2951170,13.558228,52.473999
3587597,13.509898,52.551409
26897408,13.457565,52.561865
26897408,13.478622,52.573013
3587597,13.493663,52.572425
5855490,13.617741,52.524948
5855490,13.548477,52.573837
3587597,13.498077,52.517395
5855490,13.594208,52.529068
5855490,13.528702,52.507095
5855490,13.553238,52.551498
5855490,13.555052,52.508215
3587597,13.496017456055,52.577133178711
3587597,13.488235,52.562943
3587597,13.480911254883,52.533187866211
2951170,13.54133605957,52.426071166992
5855490,13.69514465332,52.437057495117
3587597,13.508892,52.506065
5855490,13.549575805664,52.537307739258
3587597,13.50700378418,52.50846862793
5855490,13.53241,52.514649
3587597,13.50194,52.512589
2951170,13.539962768555,52.431564331055
3587597,13.496246,52.507095
2951170,13.544083,52.457023
5855490,13.591952,52.482376
5855490,13.545455932617,52.567520141602
5855490,13.618755,52.530441
5855490,13.601933,52.544518
5855490,13.603249,52.513885
5855490,13.577957,52.544327
3587597,13.515518,52.498856
5855490,13.546829223633,52.566146850586
5855490,13.644332885742,52.448043823242
2951170,13.572173,52.47089
3587597,13.475143,52.525566
3587597,13.505630493164,52.55241394043
5855490,13.584431,52.509384
2951170,13.522109985352,52.491989135742
5855490,13.631349,52.477757
3587597,13.491897583008,52.557907104492
5855490,13.615493774414,52.524948120117
2951170,13.527947,52.48724
3587597,13.510437,52.511715
2951170,13.584104,52.466224
2951170,13.528653,52.492716
3587597,13.496017456055,52.567520141602
2951170,13.522224,52.499428
3587597,13.478164672852,52.48649597168
2951170,13.520736694336,52.481002807617
2951170,13.527603149414,52.48649597168
2951170,13.51936340332,52.427444458008
26897408,13.457737,52.560482
2951170,13.528976,52.462875
5855490,13.55094909668,52.566146850586
2951170,13.539962768555,52.430191040039
5855490,13.553695678711,52.533187866211
3587597,13.474503,52.538681
2951170,13.600387573242,52.452163696289
6733826,13.346328735352,52.496109008789
3587597,13.503228,52.529068
5855490,13.622360229492,52.522201538086
5855490,13.62922668457,52.53044128418
5855490,13.627853393555,52.53044128418
2951170,13.524565,52.498856
5855490,13.523483276367,52.559280395508
5855490,13.549575805664,52.494735717773
3587597,13.482284545898,52.556533813477
2951170,13.50975,52.481308
3587597,13.482284545898,52.512588500977
2951170,13.559188842773,52.448043823242
3587597,13.491897583008,52.518081665039
26897408,13.483657836914,52.575759887695
5855490,13.599243,52.5317
2951170,13.486404418945,52.423324584961
5855490,13.533554,52.548752
2951170,13.52211,52.500258
3587597,13.48217,52.519226
26897408,13.461594,52.563583
3587597,13.49739074707,52.481002807617
5855490,13.718490600586,52.431564331055
3587597,13.493270874023,52.518081665039
3587597,13.480911254883,52.467269897461
5855490,13.552551,52.521973
5855490,13.533061,52.498081
3587597,13.5103,52.514923
3587597,13.460311889648,52.472763061523
3587597,13.452072143555,52.483749389648
2951170,13.57292175293,52.452163696289
5855490,13.535842895508,52.566146850586
2951170,13.569443,52.462326
3587597,13.482284545898,52.556533813477
3587597,13.496275,52.482376
5855490,13.599838,52.504349
3587597,13.487777709961,52.518081665039
3587597,13.49739074707,52.567520141602
5855490,13.582534790039,52.526321411133
5855490,13.686904907227,52.44255065918
5855490,13.623733520508,52.511215209961
3587597,13.491898,52.516022
3587597,13.507661,52.508946
3587597,13.502295,52.511215
2951170,13.546829223633,52.427444458008
6733826,13.338088989258,52.491989135742
26897408,13.48503112793,52.575759887695
2951170,13.57292175293,52.467269897461
3587597,13.495468,52.526047
3587597,13.501510620117,52.511215209961
2951170,13.539962768555,52.426071166992
3587597,13.482284545898,52.559280395508
3587597,13.486404418945,52.518081665039
3587597,13.493271,52.544861
3587597,13.474044799805,52.537307739258
3587597,13.500137329102,52.522201538086
5855490,13.51936340332,52.55241394043
2951170,13.537354,52.486496
5855490,13.564407,52.499954
5855490,13.517990112305,52.567520141602
3587597,13.489178,52.503137
26897408,13.467522,52.556076
3587597,13.469925,52.483704
5855490,13.614120483398,52.518081665039
5855490,13.555461,52.552806
3587597,13.513031,52.498245
2951170,13.574295043945,52.39860534668
5855490,13.533096313477,52.566146850586
5855490,13.552322,52.511978
5855490,13.5569,52.544174
3587597,13.493408,52.572189
5855490,13.543363,52.509907
5855490,13.553695678711,52.553787231445
3587597,13.494644,52.519913
5855490,13.710250854492,52.434310913086
5855490,13.582535,52.551727
2951170,13.517990112305,52.494735717773
5855490,13.518677,52.5634
3587597,13.50700378418,52.57438659668
2951170,13.517990112305,52.485122680664
2951170,13.508377075195,52.450790405273
3587597,13.490524291992,52.512588500977
2951170,13.50700378418,52.448043823242
3587597,13.472671508789,52.540054321289
3587597,13.493271,52.503891
3587597,13.494644165039,52.512588500977
3587597,13.494644165039,52.566146850586
3587597,13.493958,52.537308
3587597,13.479537963867,52.48649597168
5855490,13.559188842773,52.487869262695
3587597,13.489151000977,52.541427612305
3587597,13.50211,52.51119
2951170,13.547058,52.427444
3587597,13.498489,52.526321
5855490,13.567428588867,52.549667358398
6733826,13.372421264648,52.504348754883
5423106,13.29483,52.540054
6733826,13.371047973633,52.501602172852
3587597,13.450698852539,52.47688293457
5855490,13.536606,52.556819
6733826,13.369367,52.542008
26897408,13.402633666992,52.49885559082
5184513,13.38752746582,52.441177368164
5855490,13.710341,52.449463
5184513,13.400345,52.439804
6733826,13.39714050293,52.505722045898
3587597,13.445205688477,52.463150024414
6733826,13.346328735352,52.507095336914
5855490,13.701217,52.439184
3587597,13.461685180664,52.45491027832
5184513,13.354568481445,52.431564331055
5184513,13.354568481445,52.431564331055
5855490,13.721163,52.428558
26897408,13.392863,52.538663
26897408,13.392283,52.543006
26897408,13.387612,52.544185
26897408,13.387333,52.551392
6733826,13.360275,52.535088
5855490,13.555068969727,52.494735717773
